model,sample_id,input,expected,prediction,score_accuracy
openai_gpt-5,high_school_physics_137,"Question: A string of fixed tension and linear mass density is attached to a vibrating speaker. It is observed that a speaker frequency of 60 Hz does not produce standing waves in the string. Which explanation for this phenomenon is correct?
A. The string length is not a multiple of half the wavelength of the wave.
B. The wave speed on the string is fixed.
C. 60 Hz is in the lowest range of audible sound.
D. The wavelength of the wave produced by the speaker is equal to the speed of waves on the string divided by 60 Hz.
Answer:",The string length is not a multiple of half the wavelength of the wave.,"A. The string length is not a multiple of half the wavelength of the wave.

Standing waves form only when L = n(λ/2), i.e., when the driving frequency matches a natural frequency f_n = n v/(2L). At 60 Hz this condition isn’t satisfied, so no standing wave appears.",1.0
openai_gpt-5,high_school_physics_132,"Question: What happens to the force of gravitational attraction between two small objects if the mass of each object is doubled and the distance between their centers is doubled?
A. It is doubled.
B. It is quadrupled.
C. It is halved.
D. It remains the same.
Answer:",It remains the same.,"D. It remains the same.

Because F = G m1 m2 / r^2, doubling both masses multiplies the numerator by 4, while doubling the distance multiplies the denominator by 4, so the effects cancel.",1.0
openai_gpt-5,high_school_physics_104,"Question: An electron (mass = m, charge = -E) is rotated with speed V upwards, in the plane of the page, into a region containing a uniform magnetic field B, that is directed into the plane of the page. Describe the electron's subsequent circular motion.
A. Clockwise rotation; radius of path = mv/(eB)
B. Counterclockwise rotation; radius of path = mv/(eB)
C. Clockwise rotation; radius of path = eB/(mv)
D. Counterclockwise rotation; radius of path = eB/(mv)
Answer:",Clockwise rotation; radius of path = mv/(eB),"A. Clockwise rotation; radius of path = mv/(eB)

Reason: F = q(v × B). With v up and B into the page, v × B points left; for an electron (q = −e) the force is to the right, curving the path clockwise. The radius is r = mv/(|q|B) = mv/(eB).",1.0
openai_gpt-5,high_school_physics_75,"Question: A beam of monochromatic light entering a glass window pane from the air will experience a change in
A. frequency and wavelength
B. speed and wavelength
C. speed only
D. wavelength only
Answer:",speed and wavelength,B. speed and wavelength,1.0
openai_gpt-5,high_school_physics_64,"Question: The circumference of a helium-filled balloon is measured for three different conditions: at room temperature, after being in a warm oven for 30 minutes, and after being in a freezer for 30 minutes. A student plotting the circumference cubed C^3 as a function of temperature T, should expect to find which of the following?
A. a cubic relationship between C^3 and T
B. an indirect relationship between C^3 and T
C. an extrapolated temperature T where C^3 reaches zero
D. a maximum C^3 as the temperature T increases
Answer:",an extrapolated temperature T where C^3 reaches zero,"C. an extrapolated temperature T where C^3 reaches zero

Reason: For a spherical balloon, C^3 ∝ r^3 ∝ V. At roughly constant pressure, an ideal gas obeys V ∝ T (Charles’s law). Thus C^3 is linear in T and would extrapolate to zero at T = 0 K (absolute zero).",1.0
openai_gpt-5,high_school_physics_16,"Question: A beam of electrons has speed 10^7 m/s. It is desired to use the magnetic field of the Earth, 5 × 10−5 T, to bend the electron beam into a circle. What will be the radius of this circle?
A. 1 nm
B. 1 μm
C. 1 mm
D. 1 m
Answer:",1 m,"D. 1 m

Using r = mv/(qB) with m = 9.11×10^−31 kg, v = 10^7 m/s, q = 1.6×10^−19 C, B = 5×10^−5 T:
r ≈ (9.11×10^−31 × 10^7) / (1.6×10^−19 × 5×10^−5) ≈ 1.1 m.",1.0
openai_gpt-5,high_school_physics_52,"Question: An object of mass 2 kg is acted upon by three external forces, each of magnitude 4 N. Which of the following could NOT be the resulting acceleration of the object?
A. 0 m/s^2
B. 2 m/s^2
C. 4 m/s^2
D. 8 m/s^2
Answer:",8 m/s^2,"D. 8 m/s^2

Reason: With three 4 N forces, the net force magnitude can range from 0 N (e.g., 120° apart) up to 12 N (all aligned). For a 2 kg mass, the acceleration range is 0 to 6 m/s^2. Thus 8 m/s^2 (which would require 16 N) is impossible, while 0, 2, and 4 m/s^2 are achievable.",1.0
openai_gpt-5,high_school_physics_82,"Question: Two charged, massive particles are isolated from all influence except those between the particles. They have charge and mass such that the net force between them is 0 N. Which of the following is NOT true?
A. The particles must have the same sign of charge.
B. If the distance between the particles changes, the force will no longer be 0 N.
C. The particles must have the same mass.
D. Such a situation is impossible as the net force between the two particles cannot be 0.
Answer:",The particles must have the same sign of charge.,"B, C, and D are NOT true; only A is true.

Reasoning:
- To have zero net force, gravitational attraction must balance electric repulsion, so charges must have the same sign (A true).
- Since both forces scale as 1/r^2, if they cancel at one distance they cancel at all distances (B false).
- The masses need not be equal; only G m1 m2 = k q1 q2 is required (C false).
- This balance is possible in principle with suitable m and q (D false).",0.0
openai_gpt-5,high_school_statistics_36,"Question: A large city was interested in annexing part of the surrounding county. In a survey conducted by the local newspaper, 58 percent of respondents said they were against the annexation. During the actual vote, not all eligible voters voted, but 56 percent of the respondents voted against the annexation. Which of the following best describes the difference in the percentages obtained from the newspaper poll and the vote itself?
A. It is an example of nonresponse bias, the systematic tendency of individuals with particular characteristics to refuse to answer a survey question.
B. It is the systematic difference between a statistic and parameter caused by the nonrandom selection of surveyed persons.
C. It is the difference between the same statistics computed from two different samples.
D. It is the difference between the statistic and the truth due to use of a random sample.
Answer:",It is the difference between the same statistics computed from two different samples.,"C. It is the difference between the same statistics computed from two different samples.

Explanation: The poll and the actual voters constitute two different samples of the population of eligible voters, so the 58% vs 56% difference is due to ordinary sampling variability between samples.",1.0
openai_gpt-5,high_school_statistics_30,"Question: The president of an online music streaming service whose customers pay a fee wants to gather additional information about customers who have joined in the past 12 months. The company plans to send out an e-mail survey to a sample of current customers with a link that gives participants a month of streaming service for free once the survey has been completed. They know that musical tastes vary by geographical region. Which of the following sample plans would produce the most representative sample of its customers?
A. Choose all of the customers who joined in the last month.
B. Make a list of all the customers who joined in the last 12 months and choose a random sample of customers on this list.
C. From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 10 customers from each state.
D. From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 3% of the customers from each state.
Answer:","From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 3% of the customers from each state.","D. From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 3% of the customers from each state.

Reason: Since musical tastes vary by region, stratifying by state and sampling the same fraction from each state yields a sample that reflects the actual customer distribution across states, making it more representative than equal-per-state sampling or restricting to recent joiners.",1.0
openai_gpt-5,high_school_statistics_146,"Question: The Hardcore Construction Company has two offices, one in Atlanta and one in New Orleans. Fifteen engineers work in the Atlanta office, and 14 engineers work in the New Orleans office. The business manager decided to use a 2-sample t-test to compare the mean salaries of engineers in the two offices. Because there were only 15 engineers in one office and 14 engineers in the other, he used the salaries of all the engineers in the computation. Is the 2-sample t-test an appropriate inferential technique in this situation?
A. Yes, because he is comparing the means of two small groups.
B. Yes. Both Atlanta and New Orleans are large cities, so the salaries are comparable.
C. Yes. Because Atlanta and New Orleans are about 500 miles apart, the two groups of engineers can be assumed to be independent.
D. No, because the entire population information was used from both offices. Because no samples were taken, a t-test should not be used.
Answer:","No, because the entire population information was used from both offices. Because no samples were taken, a t-test should not be used.","D. No. He used the entire population from both offices, so there is no sampling variability to infer about; a t-test is not appropriate.",1.0
openai_gpt-5,high_school_statistics_79,"Question: Which of the following is not true with regard to contingency tables for chi-square tests for independence?
A. The categories are not numerical for either variable.
B. Observed frequencies should be whole numbers.
C. Expected frequencies should be whole numbers.
D. Expected frequencies in each cell should be at least 5, and to achieve this, one sometimes combines categories for one or the other or both of the variables.
Answer:",Expected frequencies should be whole numbers.,C. Expected frequencies should be whole numbers.,1.0
openai_gpt-5,high_school_statistics_73,"Question: Which of the following is notrequired in a binomial setting?
A. Each trial is considered either a success or a failure.
B. Each trial is independent.
C. The value of the random variable of interest is the number of trials until the first success occurs.
D. There is a fixed number of trials.
Answer:",The value of the random variable of interest is the number of trials until the first success occurs.,"C. The variable “number of trials until the first success” describes a geometric setting, not a binomial one. In a binomial setting, we have a fixed number of trials and count the number of successes.",1.0
openai_gpt-5,high_school_statistics_133,"Question: Which of the following is NOT true of the χ2 probability distribution function?
A. The area under the χ2 curve is 1.
B. χ2 is defined only for nonnegative values of the variable.
C. For small degrees of freedom, the curve displays strong right-skewness.
D. For the same α, as the number of degrees of freedom increases, the critical value for the rejection region decreases.
Answer:","For the same α, as the number of degrees of freedom increases, the critical value for the rejection region decreases.","D. As degrees of freedom increase, the χ2 upper-tail critical value (for a fixed α) increases, not decreases.",1.0
openai_gpt-5,high_school_statistics_52,"Question: A medical research team tests for tumor reduction in a sample of patients using three different dosages of an experimental cancer drug. Which of the following is true?
A. There are three explanatory variables and one response variable.
B. There is one explanatory variable with three levels of response.
C. Tumor reduction is the only explanatory variable, but there are three response variables corresponding to the different dosages.
D. There are three levels of a single explanatory variable.
Answer:",There are three levels of a single explanatory variable.,"D. There are three levels of a single explanatory variable.

Explanation: The explanatory variable is drug dosage, with three levels; the response variable is tumor reduction.",1.0
openai_gpt-5,high_school_statistics_126,"Question: The mean daily demand for bread at a popular bakery is 2,500 loaves, with a standard deviation of 225 loaves. Every morning the bakery bakes 3,000 loaves. What is the probability that today it will run out of bread? Assume that the mean daily demand for bread at this bakery is normally distributed.
A. 0.8333
B. 0.1667
C. 0.9869
D. 0.0132
Answer:",0.0132,D. 0.0132,1.0
openai_gpt-5,high_school_statistics_174,"Question: Given that the sample has a standard deviation of zero, which of the following is a true statement?
A. The standard deviation of the population is also zero.
B. The sample mean and sample median are equal.
C. The sample may have outliers.
D. The population has a symmetric distribution.
Answer:",The sample mean and sample median are equal.,"B. The sample mean and sample median are equal.

Explanation: A sample standard deviation of zero means all sample observations are identical. In that case, the mean and median are the same value. The other statements do not necessarily follow.",1.0
openai_gpt-5,high_school_statistics_156,"Question: The sampling distribution of the sample mean is close to the normal distribution
A. only if both the original population has a normal distribution and n is large.
B. if the standard deviation of the original population is known.
C. if n is large, no matter what the distribution of the original population.
D. no matter what the value of n or what the distribution of the original population.
Answer:","if n is large, no matter what the distribution of the original population.","C. If n is large, no matter what the distribution of the original population.",1.0
openai_gpt-5,high_school_statistics_177,"Question: The Department of Health plans to test the lead level in a specific park. Because a high lead level is harmful to children, the park will be closed if the lead level exceeds the allowed limit. The department randomly selects several locations in the park, gets soil samples from those locations, and tests the samples for their lead levels. Which of the following decisions would result from the type I error?
A. Closing the park when the lead levels are within the allowed limit
B. Keeping the park open when the lead levels are in excess of the allowed limit
C. Closing the park when the lead levels are in excess of the allowed limit
D. Keeping the park open when the lead levels are within the allowed limit
Answer:",Closing the park when the lead levels are within the allowed limit,"A. Closing the park when the lead levels are within the allowed limit

Explanation: A type I error is rejecting a true null hypothesis. Here, H0: lead levels are within the allowed limit (park is safe). Rejecting H0 means closing the park despite it being safe.",1.0
openai_gpt-5,high_school_statistics_89,"Question: An assembly line machine is supposed to turn out ball bearings with a diameter of 1.25 centimeters. Each morning the first 30 bearings produced are pulled and measured. If their mean diameter is under 1.23 centimeters or over 1.27 centimeters, the machinery is stopped and an engineer is called to make adjustments before production is resumed. The quality control procedure may be viewed as a hypothesis test with the null hypothesis H0: μ = 1.25 and the alternative hypothesis Ha: μ ≠ 1.25. The engineer is asked to make adjustments when the null hypothesis is rejected. In test terminology, what would a Type II error result in?
A. A warranted halt in production to adjust the machinery
B. An unnecessary stoppage of the production process
C. Continued production of wrong size ball bearings
D. Continued production of proper size ball bearings
Answer:",Continued production of wrong size ball bearings,"C. Continued production of wrong size ball bearings

Explanation: A Type II error is failing to reject a false null hypothesis. Here, that means the true mean diameter is not 1.25 cm, but the test does not signal a problem, so production continues with incorrect-sized bearings.",1.0
openai_gpt-5,high_school_statistics_45,"Question: In a high school of 1650 students, 132 have personal investments in the stock market. To estimate the total stock investment by students in this school, two plans are proposed. Plan I would sample 30 students at random, find a confidence interval estimate of their average investment, and then multiply both ends of this interval by 1650 to get an interval estimate of the total investment. Plan II would sample 30 students at random from among the 132 who have investments in the market, find a confidence interval estimate of their average investment, and then multiply both ends of this interval by 132 to get an interval estimate of the total investment. Which is the better plan for estimating the total stock market investment by students in this school?
A. Plan I
B. Plan II
C. Both plans use random samples and so will produce equivalent results.
D. Neither plan will give an accurate estimate.
Answer:",Plan II,"B. Plan II

Reason: Only 132 of 1650 students invest; the rest have zero investment. A simple random sample of 30 from the whole school will include mostly zeros (about 2–3 investors on average), giving a very imprecise estimate of the mean and a wide, unreliable CI. Plan II effectively uses stratification: sample from the investor group, estimate their mean with adequate nonzero data, and multiply by the known count of investors (132). This yields a much more precise estimate of total investment.",1.0
openai_gpt-5,high_school_statistics_66,"Question: Suppose you did 10 independent tests of the form H0: μ = 25 versus Ha: μ < 25, each at the α = 0.05 significance level. What is the probability of committing a Type I error and incorrectly rejecting a true H0 with at least one of the 10 tests?
A. 0.05
B. 0.40
C. 0.50
D. 0.60
Answer:",0.40,"B. 0.40

Explanation: The family-wise Type I error rate is 1 − (1 − α)^10 = 1 − 0.95^10 ≈ 0.401.",1.0
openai_gpt-5,high_school_statistics_13,"Question: Changing from a 90% confidence interval estimate for a population proportion to a 99% confidence interval estimate, with all other things being equal,
A. increases the interval size by 9%.
B. decreases the interval size by 9%.
C. increases the interval size by 57%.
D. decreases the interval size by 57%.
Answer:",increases the interval size by 57%.,"C. Increases the interval size by about 57%. (Since width ∝ z*, and 2.576/1.645 ≈ 1.565 ⇒ ~56.5% increase.)",1.0
openai_gpt-5,high_school_statistics_84,"Question: A researcher planning a survey of school principals in a particular state has lists of the school principals employed in each of the 125 school districts. The procedure is to obtain a random sample of principals from each of the districts rather than grouping all the lists together and obtaining a sample from the entire group. Which of the following is a correct conclusion?
A. This is a simple random sample obtained in an easier and less costly manner than procedures involving sampling from the entire population of principals.
B. This is a cluster sample in which the population was divided into heterogeneous groups called clusters.
C. This is an example of systematic sampling, which gives a reasonable sample as long as the original order of the list is not related to the variables under consideration.
D. This is a stratified sample, which may give comparative information that a simple random sample wouldn't give.
Answer:","This is a stratified sample, which may give comparative information that a simple random sample wouldn't give.","D. This is a stratified sample, selecting random principals within each district (stratum), which can also provide comparative information across districts.",1.0
openai_gpt-5,high_school_statistics_5,"Question: The principal of a school is interested in estimating the average income per family of her students. She selects a random sample of students and collects information about their family income. A 95 percent confidence interval computed from this data for the mean income per family is ($35,095, $45,005). Which of the following provides the best interpretation of this confidence interval?
A. 95 percent of the students in her school are from families whose income is between $35,095 and $45,005.
B. There is a 95% probability that the families of all the students in this school have an income of between $35,095 and $45,005.
C. If we were to take another sample of the same size and compute a 95 percent confidence interval, we would have a 95% chance of getting the interval ($35,095, $45,005).
D. There is a 95% probability that the mean income per family in the school is between $35,095 and $45,005.
Answer:","There is a 95% probability that the mean income per family in the school is between $35,095 and $45,005.","D. There is a 95% probability that the mean income per family in the school is between $35,095 and $45,005.

Explanation: A 95% confidence interval means that the method used would capture the true population mean in 95% of repeated samples. Thus, we are 95% confident the true mean lies in this interval. Options A, B, and C misinterpret the interval (individual incomes, all families, or the exact same interval).",1.0
openai_gpt-5,high_school_statistics_209,"Question: A correlation of 0.6 indicates that the percentage of variation in y that is explained by the variation in x is how many times the percentage indicated by a correlation of 0.3?
A. 2
B. 3
C. 4
D. 6
Answer:",4,"C. 4

Because the explained variation is r^2: 0.6^2 = 0.36 and 0.3^2 = 0.09, and 0.36 / 0.09 = 4.",1.0
openai_gpt-5,high_school_statistics_168,"Question: A manufacturer of motor oil is interested in testing the effects of a newly developed additive on the lifespan of an engine. Twenty-five different engine types are selected at random and each one is tested using oil with the additive and oil without the additive. What type of analysis will yield the most useful information?
A. Matched pairs comparison of population proportions
B. Matched pairs comparison of population means
C. Independent samples comparison of population proportions
D. Independent samples comparison of population means
Answer:",Matched pairs comparison of population means,"B. Matched pairs comparison of population means

Reason: Lifespan is a continuous measure (mean), and each engine type is tested under both conditions (with and without additive), creating paired observations.",1.0
openai_gpt-5,high_school_statistics_124,"Question: A soft drink dispenser can be adjusted to deliver any fixed number of ounces. If the machine is operating with a standard deviation in delivery equal to 0.3 ounce, what should be the mean setting so that a 12-ounce cup will overflow less than 1% of the time? Assume a normal distribution for ounces delivered.
A. 12 - 0.99(0.3) ounces
B. 12 - 2.326(0.3) ounces
C. 12 - 2.576(0.3) ounces
D. 12 + 2.326(0.3) ounces
Answer:",12 - 2.326(0.3) ounces,"B. 12 − 2.326(0.3) ounces

Reason: Require P(X > 12) = 0.01. With σ = 0.3, (12 − μ)/0.3 = 2.326 ⇒ μ = 12 − 2.326·0.3 ≈ 11.30 oz.",1.0
openai_gpt-5,high_school_statistics_21,"Question: Which of these explains why t should be used instead of z for inference procedures for means.
A. The Central Limit Theorem applies to proportions but not means.
B. We use z for proportions because proportions are approximately normal. Means are not.
C. We use z for proportions because the sampling distribution of sample proportions is approximately normal, but that is not the case for the sampling distribution of sample means.
D. When using the sample standard deviation to estimate the population standard deviation, more variability is introduced into the sampling distribution of the statistic.
Answer:","When using the sample standard deviation to estimate the population standard deviation, more variability is introduced into the sampling distribution of the statistic.","D. When using the sample standard deviation to estimate the population standard deviation, more variability is introduced into the sampling distribution of the statistic.",1.0
openai_gpt-5,high_school_statistics_186,"Question: A medicine is known to produce side effects in one in five patients taking it. Suppose a doctor prescribes the medicine to four unrelated patients. What is the probability that none of the patients will develop side effects?
A. 0.8
B. 0.4096
C. 0.25
D. 0.2
Answer:",0.4096,"B. 0.4096

Reason: Each patient has a 0.8 chance of no side effects; for four independent patients: 0.8^4 = 0.4096.",1.0
openai_gpt-5,high_school_statistics_171,"Question: A town has one high school, which buses students from urban, suburban, and rural communities. Which of the following samples is recommended in studying attitudes toward tracking of students in honors, regular, and below-grade classes?
A. Convenience sample
B. Simple random sample (SRS)
C. Stratified sample
D. Systematic sample
Answer:",Stratified sample,C. Stratified sample,1.0
openai_gpt-5,high_school_statistics_204,"Question: Suppose X and Y are random variables with E(X) = 312, var(X) = 6, E(X) = 307, and var(Y) = 8. What are the expected value and variance of the random variable X + Y?
A. E(X + Y) = 619, var(X + Y) = 7
B. E(X + Y) = 619, var(X + Y) = 10
C. E(X + Y) = 619, var(X + Y) = 14
D. There is insufficient information to answer this question.
Answer:",There is insufficient information to answer this question.,"D. There is insufficient information to answer this question.

Explanation: E(X + Y) = E(X) + E(Y) = 312 + 307 = 619. But var(X + Y) = var(X) + var(Y) + 2Cov(X, Y). Without knowing the covariance (or independence), the variance cannot be determined. If X and Y were independent, it would be 6 + 8 = 14.",1.0
openai_gpt-5,high_school_statistics_42,"Question: As reported on CNN, in a May 1999 national poll 43% of high school students expressed fear about going to school. Which of the following best describes what is meant by the poll having a margin of error of 5%?
A. It is likely that the true proportion of high school students afraid to go to school is between 38% and 48%.
B. Five percent of the students refused to participate in the poll.
C. Between 38% and 48% of those surveyed expressed fear about going to school.
D. There is a 0.05 probability that the 43% result is in error.
Answer:",It is likely that the true proportion of high school students afraid to go to school is between 38% and 48%.,A. It is likely that the true proportion of high school students afraid to go to school is between 38% and 48%.,1.0
openai_gpt-5,high_school_statistics_202,"Question: The financial aid office at a state university conducts a study to determine the total student costs per semester. All students are charged $4500 for tuition. The mean cost for books is $350 with a standard deviation of $65. The mean outlay for room and board is $2800 with a standard deviation of $380. The mean personal expenditure is $675 with a standard deviation of $125. Assuming independence among categories, what is the standard deviation of the total student costs?
A. $24
B. $91
C. $190
D. $405
Answer:",$405,"D. $405

Explanation: The total variance is the sum of the variances (assuming independence). Tuition has zero variance. So:
Var(total) = 65^2 + 380^2 + 125^2 = 4,225 + 144,400 + 15,625 = 164,250
SD(total) = sqrt(164,250) ≈ 405.",1.0
openai_gpt-5,high_school_statistics_155,"Question: The midterm scores for a statistics course were approximately normally distributed with a mean of 52 points and a standard deviation of 4 points. The final exam scores were approximately normally distributed with a mean of 112 points and a standard deviation of 10 points. One student had a score of 58 points on the midterm. If she had the same standardized score (z-score) on the final exam, what must her score have been?
A. 15 points
B. 58 points
C. 118 points
D. 127 points
Answer:",127 points,"D. 127 points

Explanation: Midterm z-score = (58 − 52)/4 = 1.5. Apply same z to final: 112 + 1.5×10 = 127.",1.0
openai_gpt-5,high_school_statistics_106,"Question: An experiment is to be conducted to determine whether taking fish oil capsules or garlic capsules has more of an effect on cholesterol levels. In past studies it was noted that daily exercise intensity (low, moderate, high) is associated with cholesterol level, but average sleep length (< 5, 5 - 8, > 8 hours) is not associated with cholesterol level. This experiment should be done
A. by blocking on exercise intensity
B. by blocking on sleep length
C. by blocking on cholesterol level
D. by blocking on capsule type
Answer:",by blocking on exercise intensity,"A. by blocking on exercise intensity

Explanation: You block on variables known to affect the response (cholesterol). Exercise intensity is associated with cholesterol, so blocking on it reduces variability and potential confounding. Sleep length is not associated, cholesterol level is the response, and capsule type is the treatment, not a blocking factor.",1.0
openai_gpt-5,high_school_statistics_208,"Question: A student organization at a university is interested in estimating the proportion of students in favor of showing movies biweekly instead of monthly. How many students should be sampled to get a 90 percent confidence interval with a width of at most 0.08?
A. 27
B. 64
C. 106
D. 423
Answer:",423,"D. 423

Reason: For a proportion, the margin of error E = z * sqrt[p(1−p)/n]. Width = 2E ≤ 0.08 ⇒ E = 0.04. With no prior p, use worst case p = 0.5. For 90% confidence, z ≈ 1.645.

n = (z^2 * p(1−p)) / E^2 = (1.645^2 * 0.25) / 0.04^2 ≈ 422.8 → 423.",1.0
openai_gpt-5,high_school_statistics_3,"Question: Which of the following is a true statement about hypothesis testing?
A. If there is sufficient evidence to reject a null hypothesis at the 10% level, then there is sufficient evidence to reject it at the 5% level.
B. Whether to use a one- or a two-sided test is typically decided after the data are gathered.
C. If a hypothesis test is conducted at the 1% level, there is a 1% chance of rejecting the null hypothesis.
D. The power of a test concerns its ability to detect an alternative hypothesis.
Answer:",The power of a test concerns its ability to detect an alternative hypothesis.,D. The power of a test concerns its ability to detect an alternative hypothesis.,1.0
openai_gpt-5,high_school_statistics_15,"Question: If all the other variables remain constant, which of the following will increase the power of a hypothesis test? I.Increasing the sample size. II.Increasing the significance level. III.Increasing the probability of a Type II error.
A. I only
B. II only
C. III only
D. I and II
Answer:",I and II,"D. I and II

- Increasing sample size and increasing the significance level both increase power.
- Increasing the probability of a Type II error (beta) decreases power, since power = 1 − beta.",1.0
openai_gpt-5,high_school_statistics_2,"Question: All of the following statements are true for all discrete random variables except for which one?
A. The possible outcomes must all be numerical.
B. The possible outcomes must be mutually exclusive.
C. The mean (expected value) always equals the sum of the products obtained by multiplying each value by its corresponding probability.
D. Approximately 95% of the outcomes will be within two standard deviations of the mean.
Answer:",Approximately 95% of the outcomes will be within two standard deviations of the mean.,"D. Approximately 95% of the outcomes will be within two standard deviations of the mean.

Explanation: That “95% within two standard deviations” rule is specific to (approximately) normal distributions, not all discrete random variables. A–C are true for all discrete random variables.",1.0
openai_gpt-5,high_school_statistics_109,"Question: A high school sent a survey to a randomly selected sample of 75 of last year's graduating class. 27 of those selected did not return the survey. The best plan of action would be to:
A. Use the surveys that were returned and change the sample size to 48 for the analysis.
B. Use the surveys that were returned and leave the sample size at 75 for the analysis.
C. Randomly select 27 additional class members and send the survey to them.
D. Follow up with those that did not return the survey to encourage them to respond.
Answer:",Follow up with those that did not return the survey to encourage them to respond.,D. Follow up with those that did not return the survey to encourage them to respond.,1.0
openai_gpt-5,high_school_statistics_162,"Question: Alfred and Ben don't know each other but are each considering asking the lovely Charlene to the school prom. The probability that at least one of them will ask her is 0.72. The probability that they both ask her is 0.18. The probability that Alfred asks her is 0.6. What is the probability that Ben asks Charlene to the prom?
A. 0.78
B. 0.3
C. 0.24
D. 0.48
Answer:",0.3,"B. 0.3

Using P(A ∪ B) = P(A) + P(B) − P(A ∩ B):
P(B) = 0.72 − 0.6 + 0.18 = 0.30.",1.0
openai_gpt-5,high_school_statistics_44,"Question: In one study half of a class were instructed to watch exactly 1 hour of television per day, the other half were told to watch 5 hours per day, and then their class grades were compared. In a second study students in a class responded to a questionnaire asking about their television usage and their class grades.
A. The first study was an experiment without a control group, while the second was an observational study.
B. The first study was an observational study, while the second was a controlled experiment.
C. Both studies were controlled experiments.
D. Both studies were observational studies.
Answer:","The first study was an experiment without a control group, while the second was an observational study.","A. The first study was an experiment without a control group, while the second was an observational study.",1.0
openai_gpt-5,high_school_statistics_198,"Question: A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?
A. 1.06
B. 0.1446
C. 0.2275
D. 0.8554
Answer:",0.1446,"Answer: B. 0.1446

Quick check: SE = sqrt(0.3·0.7/95) ≈ 0.0470; z = (0.35−0.3)/0.0470 ≈ 1.06; p-value = P(Z ≥ 1.06) ≈ 1 − 0.8554 = 0.1446.",1.0
openai_gpt-5,high_school_statistics_115,"Question: In the jury pool available for this week, 30 percent of potential jurors are women. A particular trial requires that, out of a jury of 12, at least three are women. If a jury of 12 is to be selected at random from the pool, what is the probability it meets the requirements of this trial?
A. 0.168
B. 0.843
C. 0.915
D. The answer cannot be determined without knowing the size of the jury pool.
Answer:",The answer cannot be determined without knowing the size of the jury pool.,"D. The exact probability depends on the (finite) pool size because the selection is without replacement, making it a hypergeometric calculation. (For a very large pool, a binomial approximation gives about 0.747, which isn’t among the choices.)",1.0
openai_gpt-5,high_school_statistics_47,"Question: The regression analysis of question 20 indicated that ""R-sq = 98.1%."" Which of the following is (are) true? I. There is a strong positive linear relationship between the explanatory and response variables. II. There is a strong negative linear relationship between the explanatory and response variables. III. About 98% of the variation in the response variable can be explained by the regression on the explanatory variable.
A. I and III only
B. I or II only
C. I or II (but not both) and III
D. II and III only
Answer:",I or II (but not both) and III,"C. I or II (but not both) and III

Reason: R-sq = 98.1% indicates a very strong linear relationship but does not reveal the direction (positive or negative). It also means about 98% of the variation in the response is explained by the model.",1.0
openai_gpt-5,high_school_statistics_134,"Question: The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?
A. For every year the car gets older, the selling price goes down by approximately 9.83 percent.
B. A new car costs on the average $9,830.
C. For every year the car gets older, the selling price drops by approximately $1,590.
D. For every year the car gets older, the selling price drops by approximately $983.
Answer:","For every year the car gets older, the selling price drops by approximately $983.","D. For every year the car gets older, the selling price drops by approximately $983.

Explanation: The slope −0.983 is in thousands of dollars per year, so the price decreases by 0.983 × $1,000 = $983 each year.",1.0
openai_gpt-5,high_school_statistics_123,"Question: A school board of a large school district is proposing a new dress code for students. Some students feel that this dress code unfairly targets female students. To see if there is a difference between boys and girls in their opposition to the new dress code, they conduct a poll of 60 randomly selected male and 70 randomly selected female high school students in the district. They find that 66 females oppose the dress code and 50 males oppose the dress code. Which of the following explains why a two-proportion z-test is not appropriate?
A. The sample sizes are different.
B. The sample sizes are too large.
C. The number of successes and the number of failures for the two groups are not all large enough.
D. The shapes of the population distributions are not known.
Answer:",The number of successes and the number of failures for the two groups are not all large enough.,"C. The number of successes and the number of failures for the two groups are not all large enough.

Explanation: For a two-proportion z-test, each group should have at least about 10 successes and 10 failures (using the pooled proportion under H0). Here, failures are 10 for males and only 4 for females, which violates the large counts condition, so the z-test is not appropriate.",1.0
openai_gpt-5,high_school_statistics_99,"Question: To study the effect of music on piecework output at a clothing manufacturer, two experimental treatments are planned: day-long classical music for one group versus day-long light rock music for another. Which one of the following groups would serve best as a control for this study?
A. A third group for which no music is played
B. A third group that randomly hears either classical or light rock music each day
C. A third group that hears day-long R & B music
D. A third group that hears classical music every morning and light rock every afternoon
Answer:",A third group for which no music is played,A. A third group for which no music is played,1.0
